customer_id,loyalty_tier,clv_bucket,signup_channel,gender,customer_status,mailing_address,billing_address,signup_date,loyalty_enrollment_date,email,email_verified,marketing_opt_in,age,is_guest
CUST-3585,unknown,unknown,phone,female,active,"9669 morales tunnel apt. 012, riverabury, fm 31867","9669 morales tunnel apt. 012, riverabury, fm 31867",2024-11-03,,ericgomez@example.com,True,True,65,""
CUST-3586,gold,high,email,unknown,active,"431 ryan land suite 893, santanachester, ne 72156","431 ryan land suite 893, santanachester, ne 72156",2024-11-05,2025-01-16,ogilbert@example.net,False,False,26,""
CUST-3587,silver,medium,"social media",male,inactive,"1953 brittany hollow apt. 746, bradleymouth, ia 40595","1953 brittany hollow apt. 746, bradleymouth, ia 40595",2025-06-23,2025-07-14,wharper@example.org,True,True,43,""
CUST-3588,unknown,unknown,email,male,active,"unit 1250 box 9713, dpo ap 04871","unit 1250 box 9713, dpo ap 04871",2025-02-02,,marksmith@example.com,True,False,38,""
CUST-3589,unknown,unknown,"social media",female,dormant,"444 yates flats suite 893, port james, mt 28464","444 yates flats suite 893, port james, mt 28464",2024-11-16,,gdixon@example.org,True,False,37,""
CUST-3590,silver,medium,phone,male,active,"180 valentine mills, tracyfurt, il 38546","180 valentine mills, tracyfurt, il 38546",2024-12-29,2025-07-06,mariahale@example.org,False,True,55,""
CUST-3591,bronze,low,phone,unknown,active,"23425 kenneth station apt. 130, west jeffrey, vt 21344","23425 kenneth station apt. 130, west jeffrey, vt 21344",2025-02-11,2025-02-22,katrinafuller@example.net,True,True,48,""
CUST-3592,silver,medium,phone,female,inactive,"usns miller, fpo aa 01569","usns miller, fpo aa 01569",2024-12-01,2025-05-26,rbryant@example.net,False,True,42,""
CUST-3593,platinum,high,website,female,active,"121 carlos meadows suite 648, hensleybury, tn 49385","121 carlos meadows suite 648, hensleybury, tn 49385",2025-07-07,2025-07-21,xmeza@example.org,True,False,67,""
CUST-3594,silver,medium,"social media",male,active,"unit 4286 box 0036, dpo ae 09310","unit 4286 box 0036, dpo ae 09310",2024-08-23,2025-02-24,mackgregory@example.net,True,True,42,""
CUST-3595,unknown,unknown,website,unknown,inactive,"8921 juan rapid, rodgershaven, vi 89151","8921 juan rapid, rodgershaven, vi 89151",2024-12-03,,bennettcurtis@example.com,True,False,22,""
CUST-3596,gold,high,phone,female,dormant,"834 daniel common suite 839, williamborough, oh 38682","834 daniel common suite 839, williamborough, oh 38682",2025-02-19,2025-04-21,hughesmichael@example.org,False,True,57,""
CUST-3597,silver,medium,email,unknown,active,"343 dean knolls, new troyfurt, pr 12122","343 dean knolls, new troyfurt, pr 12122",2025-03-01,2025-05-14,lhansen@example.com,True,True,37,""
CUST-3598,gold,high,"social media",male,inactive,"051 heidi point, lake cynthiaport, mh 49699","051 heidi point, lake cynthiaport, mh 49699",2024-08-06,2025-03-19,courtneywest@example.com,True,False,61,""
CUST-3599,silver,medium,"social media",male,active,"62218 ruiz point, johnathanfurt, or 88967","62218 ruiz point, johnathanfurt, or 88967",2024-10-02,2024-10-07,heather52@example.com,False,True,57,""
CUST-3600,gold,high,email,unknown,inactive,"47113 larson parkway, port joel, nd 01302","47113 larson parkway, port joel, nd 01302",2025-07-03,2025-07-10,hensontiffany@example.com,True,False,66,""
CUST-3601,bronze,low,phone,male,active,"0775 king shore, east alexandraland, ky 26333","0775 king shore, east alexandraland, ky 26333",2025-04-19,2025-05-06,whitevicki@example.com,True,False,61,""
CUST-3602,unknown,unknown,email,unknown,active,"095 marc turnpike apt. 433, carlhaven, ak 66478","095 marc turnpike apt. 433, carlhaven, ak 66478",2024-07-29,,timothy32@example.org,unknown,True,31,""
CUST-3603,silver,medium,website,unknown,inactive,"694 holmes track suite 825, lake margaretshire, ct 85860","694 holmes track suite 825, lake margaretshire, ct 85860",2025-06-11,2025-06-20,normasharp@example.net,True,True,26,""
CUST-3604,gold,high,phone,female,active,"8569 campbell trail, port johnmouth, al 79797","8569 campbell trail, port johnmouth, al 79797",2024-08-06,2024-11-11,gabriel11@example.org,True,True,40,""
CUST-3605,silver,medium,website,female,inactive,"5561 michael port, west pamelatown, me 58665","5561 michael port, west pamelatown, me 58665",2024-12-27,2025-04-21,jeffchavez@example.org,True,True,28,""
CUST-3606,gold,high,website,unknown,dormant,"4483 jones roads apt. 843, east christopher, ok 52752","4483 jones roads apt. 843, east christopher, ok 52752",2025-03-29,2025-07-14,shirleyclay@example.com,False,True,29,""
CUST-3607,gold,high,website,female,active,"832 burton rapids suite 536, nicoleport, wa 16344","832 burton rapids suite 536, nicoleport, wa 16344",2024-07-22,2025-07-15,cevans@example.com,False,"",47,""
CUST-3608,unknown,unknown,website,male,dormant,"2393 derrick springs, jamesstad, mo 14949","2393 derrick springs, jamesstad, mo 14949",2024-09-10,,kathleenparker@example.net,False,True,66,""
CUST-3609,platinum,high,phone,female,active,"6227 wade plaza, moorebury, or 91304","6227 wade plaza, moorebury, or 91304",2024-12-15,2025-02-18,shane54@example.com,True,False,66,""
CUST-3610,unknown,unknown,"social media",female,active,"53541 carr views apt. 500, avilamouth, ok 59922","53541 carr views apt. 500, avilamouth, ok 59922",2025-05-30,,amy09@example.org,True,False,58,""
CUST-3611,bronze,low,"social media",unknown,active,"uscgc vega, fpo ae 55928","uscgc vega, fpo ae 55928",2024-11-11,2025-04-17,parkernancy@example.net,False,False,61,""
CUST-3612,unknown,unknown,email,unknown,dormant,"usns singh, fpo ae 29839","usns singh, fpo ae 29839",2024-09-12,,jonesmonica@example.org,True,True,62,""
CUST-3613,bronze,low,"social media",female,active,"0031 donald drive apt. 118, howardborough, sc 22192","0031 donald drive apt. 118, howardborough, sc 22192",2024-08-19,2024-09-27,chadwilliams@example.com,True,True,67,""
CUST-3614,unknown,unknown,phone,male,active,"1898 edwards turnpike, lake karen, pr 09647","1898 edwards turnpike, lake karen, pr 09647",2024-09-23,,zcross@example.net,True,False,61,""
CUST-3615,silver,medium,phone,female,dormant,"504 travis junction, west sara, ky 53780","504 travis junction, west sara, ky 53780",2024-09-21,2025-05-14,fullershannon@example.net,False,False,67,""
CUST-3616,gold,high,website,unknown,active,"2582 thompson plains, east kayla, wi 39043","2582 thompson plains, east kayla, wi 39043",2024-08-09,2025-04-05,zdaniels@example.org,False,True,18,""
CUST-3617,platinum,high,email,male,inactive,"3499 aaron place, stephanieton, ok 66786","3499 aaron place, stephanieton, ok 66786",2025-03-04,2025-05-18,deannawilson@example.org,False,True,18,""
CUST-3618,silver,medium,website,male,dormant,"psc 3998, box 4383, apo ae 88775","psc 3998, box 4383, apo ae 88775",2025-01-12,2025-02-02,adamstina@example.net,True,False,50,""
CUST-3619,unknown,unknown,website,unknown,active,"883 bell forest, taylorside, sc 19161","883 bell forest, taylorside, sc 19161",2024-12-29,,hernandezderek@example.net,False,True,32,""
CUST-3620,unknown,unknown,email,unknown,active,"23239 kenneth inlet, new kayla, tx 90065","23239 kenneth inlet, new kayla, tx 90065",2024-10-18,,millerashley@example.net,True,False,25,""
CUST-3621,unknown,unknown,email,unknown,inactive,"067 clark plaza suite 605, lake jonathanside, ga 40170","067 clark plaza suite 605, lake jonathanside, ga 40170",2024-08-21,,bautistasteven@example.org,False,False,56,""
CUST-3622,gold,high,website,female,active,"76303 murray loop, nicholasmouth, sd 47378","76303 murray loop, nicholasmouth, sd 47378",2025-05-29,2025-07-20,lindahamilton@example.net,False,False,37,""
CUST-3623,gold,high,"social media",female,active,"psc 7222, box 8675, apo ae 00907","psc 7222, box 8675, apo ae 00907",2024-12-29,2025-05-09,lmartinez@example.com,True,True,39,""
CUST-3624,unknown,unknown,email,unknown,inactive,"unit 3927 box 7489, dpo ae 81535","unit 3927 box 7489, dpo ae 81535",2025-04-28,,leslie81@example.org,True,True,49,""
CUST-3625,bronze,low,"social media",male,active,"62807 bolton ville apt. 233, west ellen, ak 04770","62807 bolton ville apt. 233, west ellen, ak 04770",2025-05-29,2025-06-29,adamsullivan@example.org,True,False,70,""
CUST-3626,bronze,low,website,unknown,active,"249 butler mall, east makaylaview, nm 72449","249 butler mall, east makaylaview, nm 72449",2025-03-15,2025-03-20,susanryan@example.com,True,False,29,""
CUST-3627,silver,medium,website,female,active,"usnv lamb, fpo aa 08744","usnv lamb, fpo aa 08744",2025-01-25,2025-05-30,mikayla66@example.net,True,True,60,""
CUST-3628,platinum,high,email,male,active,"680 bean shoals, south natalieshire, mn 37461","680 bean shoals, south natalieshire, mn 37461",2024-08-17,2024-09-09,sdalton@example.com,True,True,61,""
CUST-3629,gold,high,website,male,active,"009 anthony cliffs, west latoyaland, pr 80438","009 anthony cliffs, west latoyaland, pr 80438",2025-04-12,2025-05-01,klamb@example.net,True,True,37,""
CUST-3630,silver,medium,phone,unknown,active,"41566 williams knolls, bowenland, ne 67940","41566 williams knolls, bowenland, ne 67940",2025-07-10,2025-07-14,bushbrian@example.net,True,False,35,""
CUST-3631,silver,medium,email,male,active,"3070 lee heights, montgomerybury, pa 67636","3070 lee heights, montgomerybury, pa 67636",2025-07-02,2025-07-06,fdavis@example.com,True,True,59,""
CUST-3632,platinum,high,"social media",unknown,dormant,"uscgc barrett, fpo ap 03641","uscgc barrett, fpo ap 03641",2025-05-18,2025-07-02,maryarmstrong@example.com,False,True,32,""
CUST-3633,gold,high,email,unknown,inactive,"uss thomas, fpo ae 92714","uss thomas, fpo ae 92714",2024-12-15,2025-03-19,jasoningram@example.org,True,False,46,""
CUST-3634,gold,high,website,male,active,"7095 ashley keys apt. 068, nicoleview, wv 26594","7095 ashley keys apt. 068, nicoleview, wv 26594",2025-01-22,2025-04-23,gabrieladkins@example.org,True,True,49,""
CUST-3635,unknown,unknown,"social media",female,active,"20876 john brooks, new meghanstad, in 21325","20876 john brooks, new meghanstad, in 21325",2025-04-30,,jessica38@example.org,False,False,37,""
CUST-3636,gold,high,"social media",male,dormant,"psc 8721, box 5442, apo ap 77131","psc 8721, box 5442, apo ap 77131",2025-05-04,2025-05-18,esilva@example.net,False,False,63,""
CUST-3637,bronze,low,website,male,active,"psc 4025, box 1870, apo ae 35282","psc 4025, box 1870, apo ae 35282",2024-08-21,2024-09-13,virginia35@example.org,unknown,False,49,""
CUST-3638,silver,medium,"social media",female,active,"4346 todd bypass, nathanchester, ky 98612","4346 todd bypass, nathanchester, ky 98612",2024-08-06,2025-02-19,dianewright@example.org,unknown,False,39,""
CUST-3639,gold,high,email,female,active,"04032 livingston lights apt. 127, leslieville, ok 15069","04032 livingston lights apt. 127, leslieville, ok 15069",2025-01-23,2025-05-05,ijones@example.com,False,True,47,""
CUST-3640,platinum,high,phone,unknown,active,"89324 jerry alley, west amy, ct 62851","89324 jerry alley, west amy, ct 62851",2025-07-09,2025-07-11,tuckerkaren@example.net,True,False,52,""
CUST-3641,bronze,low,"social media",unknown,dormant,"0429 ayers crossing, payneshire, pw 51893","0429 ayers crossing, payneshire, pw 51893",2024-10-24,2025-03-08,lindsey67@example.org,True,True,35,""
CUST-3642,gold,high,website,male,dormant,"16173 mcdaniel ports, tylerhaven, ny 72274","16173 mcdaniel ports, tylerhaven, ny 72274",2024-11-11,2025-07-13,laurenmoody@example.net,True,False,25,""
CUST-3643,gold,high,email,female,active,"83857 bennett fall, east danielland, ks 77674","83857 bennett fall, east danielland, ks 77674",2025-04-12,2025-07-19,billyhale@example.org,True,False,19,""
CUST-3644,bronze,low,website,male,inactive,"576 kelsey streets suite 135, salazarstad, ks 18860","576 kelsey streets suite 135, salazarstad, ks 18860",2024-10-14,2025-06-15,simpsondaniel@example.net,True,False,46,""
CUST-3645,gold,high,website,female,inactive,"440 conway overpass, brooketown, ak 77399","440 conway overpass, brooketown, ak 77399",2024-08-19,2024-11-03,carneyaaron@example.com,True,False,38,""
CUST-3646,unknown,unknown,"social media",female,active,"213 jackson tunnel, wilsonview, ut 50303","213 jackson tunnel, wilsonview, ut 50303",2024-09-09,,jklein@example.org,True,True,57,""
CUST-3647,platinum,high,email,unknown,active,"unit 9600 box 6742, dpo ap 88683","unit 9600 box 6742, dpo ap 88683",2024-09-18,2025-06-29,jpayne@example.org,False,True,42,""
CUST-3648,bronze,low,website,female,active,"5400 timothy forge, lake paul, al 86813","5400 timothy forge, lake paul, al 86813",2024-11-08,2025-03-27,carterjustin@example.net,True,True,53,""
CUST-3649,platinum,high,website,male,active,"497 russell coves, millermouth, ky 53078","497 russell coves, millermouth, ky 53078",2024-08-07,2024-10-10,nsaunders@example.org,False,False,26,""
CUST-3650,unknown,unknown,email,female,active,"2851 richard corner, west nicole, fl 55369","2851 richard corner, west nicole, fl 55369",2025-03-20,,kgonzalez@example.org,False,"",20,""
CUST-3651,unknown,unknown,phone,unknown,inactive,"1328 reynolds point suite 317, serranoton, az 45816","1328 reynolds point suite 317, serranoton, az 45816",2024-11-21,,lozanorebecca@example.com,True,True,21,""
CUST-3652,gold,high,"social media",female,active,"3474 gonzales inlet, port nancytown, mn 68618","3474 gonzales inlet, port nancytown, mn 68618",2024-08-20,2025-05-11,jennifer81@example.org,False,True,59,""
CUST-3653,bronze,low,"social media",female,active,"739 jennifer station apt. 121, south alex, ia 40568","739 jennifer station apt. 121, south alex, ia 40568",2025-04-01,2025-07-06,cshaffer@example.net,True,True,45,""
CUST-3654,gold,high,phone,male,inactive,"45528 alicia grove, shawnland, ky 85835","45528 alicia grove, shawnland, ky 85835",2024-11-30,2025-07-01,alexander85@example.org,unknown,True,47,""
CUST-3655,silver,medium,"social media",male,active,"42022 peters island apt. 091, reedfort, vt 09534","42022 peters island apt. 091, reedfort, vt 09534",2025-07-16,2025-07-18,gcarr@example.net,True,False,54,""
CUST-3656,unknown,unknown,phone,unknown,active,"65655 gonzales summit, codychester, mt 81749","65655 gonzales summit, codychester, mt 81749",2025-02-18,,spineda@example.org,True,False,32,""
CUST-3657,gold,high,email,female,inactive,"976 morgan court suite 936, east jasmine, mi 76484","976 morgan court suite 936, east jasmine, mi 76484",2025-05-01,2025-07-11,nwatts@example.org,True,False,40,""
CUST-3658,platinum,high,"social media",male,dormant,"399 eric street, south brittany, me 19975","399 eric street, south brittany, me 19975",2025-02-20,2025-06-11,barbarabrown@example.com,unknown,True,52,""
CUST-3659,silver,medium,email,female,inactive,"22772 smith greens suite 151, port juliamouth, nh 96150","22772 smith greens suite 151, port juliamouth, nh 96150",2025-02-24,2025-05-18,ruth18@example.org,True,True,57,""
CUST-3660,bronze,low,email,male,active,"84056 wendy village, drakeville, mt 54329","84056 wendy village, drakeville, mt 54329",2024-12-21,2025-05-29,jennifer11@example.net,False,False,66,""
CUST-3661,bronze,low,"social media",unknown,active,"964 boyle light, mooremouth, wv 60119","964 boyle light, mooremouth, wv 60119",2024-07-22,2024-11-23,bthompson@example.org,True,False,48,""
CUST-3662,silver,medium,phone,male,active,"202 david mission apt. 496, toddview, gu 05425","202 david mission apt. 496, toddview, gu 05425",2025-06-02,2025-07-05,nicolebates@example.net,True,True,69,""
CUST-3663,unknown,unknown,phone,unknown,active,"0597 sarah port, thomasland, nd 65635","0597 sarah port, thomasland, nd 65635",2025-02-14,,nolanlouis@example.com,True,False,61,""
CUST-3664,gold,high,"social media",unknown,inactive,"029 wilson lodge suite 459, lake carla, il 17584","029 wilson lodge suite 459, lake carla, il 17584",2024-09-04,2024-12-13,summersevelyn@example.net,True,False,60,""
CUST-3665,gold,high,email,female,inactive,"0652 kaitlyn fords, east stephanie, de 40046","0652 kaitlyn fords, east stephanie, de 40046",2025-02-19,2025-06-01,dianacollins@example.net,False,True,49,""
CUST-3666,silver,medium,phone,unknown,active,"136 chelsea camp apt. 933, port charlesfurt, in 41056","136 chelsea camp apt. 933, port charlesfurt, in 41056",2025-01-03,2025-04-15,megan95@example.com,True,False,54,""
CUST-3667,platinum,high,email,unknown,active,"1142 john overpass suite 115, sandraburgh, co 38027","1142 john overpass suite 115, sandraburgh, co 38027",2024-09-03,2025-02-17,elizabeth01@example.net,True,False,28,""
CUST-3668,gold,high,"social media",male,active,"9614 joseph meadow apt. 729, west scott, de 71248","9614 joseph meadow apt. 729, west scott, de 71248",2025-06-30,2025-07-09,jvasquez@example.net,True,False,52,""
